SalesOrderNumber	OrderDate	ProductKey	ResellerKey	EmployeeKey	SalesTerritoryKey	Quantity	Unit Price	Sales	Cost
 2019	429	638	292	7		2$324.45	$648.9	$600.24
""
 2020	476	376	288	10	7	4$1.99	$293.93	$183.23
 2019	222	196	288	10	23	$15.75	$362.25	$300.98
 2019	428	75	281	4	2	$209.26	$418.52	$371.64
""
 2081	428	10	291	6	4	$209.26	$837.04	$743.28
 2020	515	236	289	1	2	$16.27	$32.54	$24.08
 2018	336	579	283	3	2	$419.46	$838.92	$826.29
 2019	532	312	282	4	5	$149.87	$749.35	$683.93
 2019	591	119	291	6	2	$338.99	$677.98	$616.44
 2018	325	531	285	5	2	$469.79	$939.58	$973.41
 2017	223	433	286	1	2	$5.19	$10.38	$11.41
  2019	604	430	288	10	2	$323.99	$647.89	$687.3 
 2019	217	433	272	1	8	$20.99	$167.92	$104.69
 2019	493	281	291	6	4	$200.05	$800.2	$799.41
""
 2019	456	418	281	3	2	$44.99	$89.98	$61.87
 2019	579	634	296	9	1	$728.91	$728.91	$755.15
 2019	513	88	290	10	2	$218.45	$436.9	$398.75
 2018	460	660	281	3	4	$53.99	$215.96	$148.48
 2019	493	230	295	8	3	$200.50	$600.15	$599.56
 2019	422	81	285	5	1	$67.54	$67.54	$49.98
 2019	399	502	288	10	12	$32.65	$391.8	$299.92
 2019	544	497	291	6	1	$48.59	$48.59	$35.96
 2017	223	453	283	3	2	$5.19	$10.38	$11.41
  2019	469	487	293	1	2	$22.79	$45.58	$31.34 
""
 2019	517	632	292	7	1	$31.58	$31.58	$23.37
 2018	338	670	283	3	2	$419.46	$838.92	$826.29
 2020	532	381	281	3	1	$149.87	$149.87	$136.79
 2019	569	52	288	10	1	$334.06	$334.06	$461.44
 2019	547	306	283	3	2	$48.59	$97.18	$71.92
  2019	459	233	283	2	8	$53.99	$431.92	$296.97 
 2020	474	661	284	6	4	$41.99	$167.96	$104.71
 2020	531	236	289	1	3	$149.87	$449.61	$410.36
""
 2019	233	558	283	2	5	$28.84	$144.2	$145.4
  2018	224	479	291	6	8	$5.19	$41.52	$41.84 
 2020	483	327	218	3	6	$72	$432	$269.28
 2018	393	345	283	44		$137.69	$550.76	$407.57
 2019	216	24	282	4	16	$18.5	$296	$222.05
 2019	471	680	292	7	5	$38.1	$190.5	$118.75
""
 2019	532	43	282	1	3	$149.87	$449.61	$410.36
 2019	337	97	282	4	2	$469.79	$939.58	$973.41
 2018	342	631	284	6	2	$419.46	$838.92	$826.29
 2018	456	352	291	6	3	$44.99	$134.97	$92.8
 2019	231	605	286	1	1	$29.99	$29.99	$38.49
 2019	557	650	282	1	5	$153.89	$769.45	$569.41
 2019	483	310	281	3	2	$72	$144	$89.76
 2018	461	475	282	4	5	$53.99	$26.995	$185.6
 2020	546	426	284	6	1	$37.25	$37.25	$27.57
 2020	547	660	283	3	1	$48.59	$48.59	$35.96
 2018	460	173	291	6	4	$53.99	$215.96	$148.48
 2019	224	234	283	2	5	$5.19	$25.95	$26.15
 2019	481	531	285	5	2	$5.39	$10.78	$6.72
  2018	457	426	284	6	6	$44.99	$269.94	$185.6 
""
 2019	420	355	292	7	2	$141.62	$283.24	$209.59
 2019	547	491	287	4	3	$48.59	$145.77	$107.88
 2019	592	697	282	1	1	$338.99	$338.99	$308.22
 2018	224	247	292	7	7	$5.19	$36.33	$36.61
 2018	307	119	288	6	1	$722.59	$722.59	$623.84
  2018	470	21	283	4	4	$22.79	$91.16	$62.68 
  2017	253	612	285	5	1	$178.58	$178.58	$176.2 
 2019	477	254	286	1	13	$2.89	$37.57	$24.26
 2019	400	544	281	3	2	$37.15	$74.3	$54.99
 2020	545	221	287	4	2	$24.29	$48.58	$35.96
 2018	319	273	283	4	1	$874.79	$874.79	$884.71
 2019	593	309	281	4	2	$338.99	$677.98	$616.44
 2018	223	442	288	6	3	$5.19	$15.57	$17.12
 2018	469	502	288	10	6	$22.79	$136.74	$94.03
 2017	262	423	285	5	1	$183.94	$183.94	$118.49
 2018	271	198	281	3	3	$202.33	$606.99	$561.47
 2019	487	682	296	9	2	$32.99	$65.98	$41.13
 2019	217	660	283	3	13	$20.29	$263.77	$170.12
""
 2018	221	530	285	5	4	$16.82	$67.28	$55.51
 2020	222	539	283	2	5	$20.99	$104.95	$65.43
 2019	445	484	288	10	4	$35.99	$143.96	$98.98
 2018	435	166	283	4	2	$324.45	$648.9	$600.24
 2018	412	355	292	7	1	$180.13	$180.13	$133.3
 2019	254	684	283	2	3	$183.94	$551.82	$510.43
 2018	328	612	2855		2	$419.46	$838.92	$826.29
 2019	524	233	283	2	4	$158.43	$633.72$	578.38
 2017	223	93	283	4	4	$5.19	$20.76	$22.82
""
 2019	481	156	284	6	10	$5.39	$53.9	$33.62
 2020	527	236	289	1	4	$158.43	$633.72	$578.38
 2019	236	225	285	5	1	$28.84	$28.84	$29.08
 2018	424	403	282	4	3	$214.24	$642.72	$475.6
 2020	490	599	287	4	6	$32.39	$194.34	$2494.3
 2018	462	254	286	1	3	$14.13	$42.39	$29.14
 2020	593	648	287	4	1	$338.99	$338.99	$308.22
 2018	329	531	285	5	1	$469.79	$469.79	$486.71
 2018	33	7218	289	1	1	$469.79	$469.79	$486.71
 2018	428	381	283	3	4	$209.26	$837.04	$743.28
 2019	592	121	292	7	1	$338.99	$338.99	$308.22
 2019	487	599	287	4	7	$32.99	$230.93	$143.96
""
 2018	417	660	281	3	1	$324.45	$324.45	$300.12
 2018	224	550	291	6	1	$5.19	$5.19	$5.23
  2019	447	108	283	2	3	$15	$45	$30.94 
 2020	559	34	288	10	2	$12.14	$24.28	$17.97
 2020	472	81	285	5	12	$36.83	$441.96	$284.99
 2018	394	544	283	3	1	$20.52	$20.52	$15.18
 2018	216	12	284	6	7	$20.19	$141.33	$97.15
  2019	224	299	291	6	4	$5.19	$20.76	$20.92 
 2019	456	328	281	4	3	$37.25	$111.75	$82.7
 2020	400	697	282	1	4	$37.15	$148.6	$109.97
 2019	271	523	282	3	1	$202.33	$202.33	$187.16
 2018	220	569	288	6	8	$20.19	$161.52	$96.22
 2020	488	530	272	5	2	$32.39	$64.78	$83.14
 2017	218	498	284	6	3	$5.7	$17.1	$10.19
 2019	427	487	293	1	2	$209.26	$418.52	$371.64
 2019	447	236	289	1	5	$15	$75	$51.56
 2019	309	352	2916		1	$818.7	$818.7	$747.2
 2019	470	652	285	5	2	$22.79	$45.58	$31.34
 2020	475	17	283	5	1	$41.99	$41.99	$26.18
""
 2020	217	317	291	6	6	$20.99	$125.94	$78.52
 2020	493	614	292	7	3	$200.05	$600.15	$599.56
 2018	466	72	281	2	8	$14.13	$113.04	$77.71
 2018	272	221	287	4	2	$183.94	$367.88	$362.97
 2020	490	514	291	6	1	$32.39	$32.39	$41.57
 2019	470	588	284	6	12	$22.03	$264.36	$188.05
 2017	229	678	828	6	3	$28.84	$86.52	$95.17
 2018	216	84	284	6	6	$20.19	$121.14	$83.27
 2019	442	3	281	4	1	$858.9	$858.9	$868.63
 2019	542	119	291	6	3	$24.29	$72.87	$53.93
""
""
""
 2020	606	1	2284	6	2	$323.99	$647.98	$687.3
 2019	524	61	282	4	2	$158.43	$316.86	$289.19
 2020	569	302	295	8	2	$445.41	$890.82	$922.89
 2018	318	618	281	2	1	$874.79	$874.79	$884.71
 2020	524	10	291	6	3	$158.43	$475.29	$433.78
 2020	400	497	291	6	2	$37.15	$74.3	$54.99
 2019	325	257	287	4	1	$469.79	$469.79	$486.71
 2019	597	237	281	3	1	$323.99	$323.99	$924.58
 2018	326	198	281	3	1	$419.46	$419.46	$413.15
 2020	603	85	292	7	3	$72.89	$218.67	$161.82
 2020	222	605	286	1	6	$20.99	$125.94	$78.52
 2018	412	661	284	6	1	$180.13	$180.13	$133.3
""
 2018	285	221	287	4	2	$178.58	$375.16	$352.4
 2017	300	442	288	6	1	$809.76	$809.76	$699.09
 2018	339	684	281	2	2	$469.79	$939.58	$973.41
""
 2020	532	697	282	1	1	$149.87	$149.87	$136.79
 2019	234	312	282	4	9	$29.99	$269.91	$346.43
""
 2019	460	16	290	10	2	$53.99	$107.98	$74.24
 2019	531	496	291	6	2	$149.87	$299.74	$273.57
""
 2018	448	442	291	6	3	$11.99	$35.97	$24.74
 2018	466	221	287	4	1	$14.13	$14.13	$9.71
 2018	424	239	287	4	3	$214.24	$642.72	$475.6
 2018	422	649	282	4	3	$67.54	$202.62	$149.94
 2020	482	669	289	1	1	$5.39	$5.39	$3.36
 2020	524	345	281	4	2	$158.43	$316.86	$289.19
 2020	558	442	291	6	1	$242.99	$242.99	$179.82
 2018	233	20	289	1	1	$28.84	$28.84	$29.08
 2018	468	396	281	2	2	$22.79	$45.58	$31.34
  2019	487	17	283	5	2	$32.99	$65.98	$41.13 
 2019	435	22	281	3	1	$324.45	$324.45	$300.12
 2020	400	632	292	7	1	$37.15	$37.15	$27.49
 2019	552	303	296	9	2	$54.89	$109.78	$81.24
 2019	553	400	281	3	2	$27.65	$55.3	$40.93
  2019	224	167	287	4	3	$5.19	$15.57	$15.69 
 0217	288	608	287	4	1	$722.59	$722.59	$623.84
  2018	470	352	291	6	7	$22.79	$159.53	$109.7 
""
 2019	389	538	288	10	1	$600.26	$600.26	$605.65
 2020	217	599	287	4	4	$20.99	$83.96	$52.35
 2018	212	206	285	5	2	$20.19	$40.38	$24.06
 2019	476	233	283	2	3	$41.99	$125.97	7$8.53
 2018	427	10	291	6	1	$209.26	$209.26	$185.82
 2018	296	566	285	5	1	$714.7	$714.7	$617.03
""
 2018	468	530	285	5	2	$22.79	$45.58	$31.34
  2019	543	385	282	4	3	$37.25	$111.75	$82.7 
 2019	400	322	288	10	3	$37.15	$111.45	$82.48
 2081	326	206	285	5	1	$419.46	$419.46	$413.15
  2019	271	523	282	3	1	$202.33	$202.33	$187.16 
 2019	230	108	283	2	4	$28.84	$115.36	$116.32
 2018	273	579	283	3	4	$202.33	$809.32	$748.63
 2017	220	697	272	1	1	$20.19	$20.19	1$2.03
 0220	545	328	281	4	4	$24.29	$97.16	$71.91
""
 2018	215	433	286	1	2	$20.19	$40.38	$24.06
 2019	560	556	290	10	1	$728.91	$728.91	$755.15
 2018	447	54	281	2	4	$15	$60	$41.25
 2019	468	98	285	5	3	$22.79	$68.37	$47.01
 2019	463	297	285	5	5	$14.69	$73.45	$45.8
 2019	477	410	295	8	3	$2.99	$8.97	$5.6
 2018	232	91	286	1	1	$28.84	$28.84	$31.72
 2019	552	249	296	9	1	$54.89	$54.89	4$0.62
 2019	468	43	282	1	2	$22.79	$45.58	$31.34
 2019	474	385	282	4	19	$38.49	$731.31	$497.35
 2019	531	245	291	6	2	$149.87	$299.74	$273.57
 2019	265	481	292	7	1	$202.33	$202.33	$187.16
 2020	240	432	283	2	1	$858.9	$858.9	$868.63
 2019	255	317	291	6	2	$202.33	$404.66	$409.25
 2018	316	102	284	6	1	$874.79	$874.79	$884.71
 2020	476	289	293	1	4	$41.99	$167.96	$104.71
 2020	400	75	281	4	1	$37.15	$37.15	$27.49
 2018	464	309	283	4	5	$14.13	$70.65	$48.57
 2019	468	401	287	1	3	$22.79	$68.37	$47.01
 2019	552	34	288	10	1	$54.89	$54.89	$40.62
 2019	488	264	284	6	2	$32.39	$64.78	$83.14
  2020	603	175	292	7	2	$72.89	$145.78	$107.88 
 2018	216	175	292	7	10	$20.19	$201.9	$138.78
 2020	222	611	285	5	7	$20.99	$146.93	$91.6
 2018	393	354	284	6	2	$137.69	$275.38	$203.79
 2019	434	639	295	8	1	$356.9	$356.9	$360.94
 2019	471	611	285	5	13	$36.83	$478.79$	308.74
 2018	220	533	288	6	2	$20.19	$40.38	$24.06
 2018	461	133	282	4	6	$53.99	$323.94	$222.73
 2018	459	638	292	7	1	$53.99	$53.99	$37.12
 2018	273	558	281	2	4	$202.33	$809.32	$748.63
 2019	464	426	284	6	9	$14.13	$127.17	$87.42
 2017	219	498	284	6	1	$5.7	$5.7	$3.4
 2019	545	227	291	6	3	$24.29	$72.87	$53.93
 2019	551	530	285	5	3	$158.43	$475.29	$433.78
 2019	587	327	281	3	2	$461.69	$923.38	$839.56
 2019	467	230	295	8	2	$14.69	$29.38	$18.32
 2018	236	149	287	3	3	$28.84	$86.52	$87.24
 2020	595	312	282	4	1	$113	$113	$308.22
 2019	410	484	288	10	3	$36.45	$109.35	$80.91
 2019	481	523	282	3	1	$5.39	$5.39	$3.36
 2018	458	352	291	6	4	$44.99	$179.96	$123.73
 2019	570	179	283	2	2	$334.06	$668.12	$922.89
 2020	524	650	282	1	4	$158.43	$633.72	$578.38
 2019	458	530	285	5	1	$44.99	4$4.99	$30.93
 2019	323	258	282	4	1	$469.79	$469.79	$486.71
 2018	223	73	286	1	2	$5.19	$10.38	$11.41
 2019	415	461	291	6	2	$198.04	$396.08	$293.09
  2019	487	433	272	1	2	$32.99	$65.98	$41.13 
  2020	475	47	2916		2	$41.99	$83.98	$52.35 
 2018	447	327	283	3	5	$15	$75	$51.56
""
 2020	532	109	293	1	1	$149.87	$149.87	$136.79
 2019	335	81	285	5	2	$469.79	$939.58	$973.41
 2019	603	86	295	8	1	$72.89	$72.89	$53.94
 2019	400	496	291	6	5	$37.15	$185.75	$137.46
 2019	395	175	292	7	8	$61.37	$490.96	$363.33
 201	9560	428	295	8	1	$728.91	$728.91	$755.15
 2020	515	196	288	10	1	$16.27	$16.27	$12.04
 2017	218	368	285	5	3	$5.7	$17.1	$10.19
 2020	475	47	291	6	2	$41.99	$83.98	$52.35
 2019	488	599	287	4	4	$32.39	$129.56	$166.29
 2018	458	198	281	3	3	$44.99	$134.97	$92.8
 2018	422	259	282	4	2	$67.54	$135.08	$99.96
 2019	507	605	286	1	1	$200.05	$200.05	$199.85
 2017	212	40	283	4	5	$20.19	$100.95	$60.14
 2019	408	660	283	3	1	$72.16	$72.16	$53.4
 2018	456	175	292	7	2	$44.99	$89.98	$61.87
 2109	453	530	285	5	2	$35.99	$71.98	$49.49
  2019	465	221	287	4	8	$14.69	$117.52	$73.27 
 2019	448	312	282	4	2	$11.99	$23.98	$16.49
 2020	234	299	291	6	6	$29.99	$179.94	$230.95
 2018	447	139	292	7	3	$15	$45	$30.94
""
 2018	296	145	286	1	1	$714.7	$714.7	$617.03
 2018	453	523	282	3	3	$35.99	$107.97	$74.24
""
 2020	585	297	285	5	2	$445.41	$890.82	$922.89
 2019	421	119	291	6	2	$196.33	$392.66	$290.57
 2019	216	133	282	4	8	$20.19	$16.152	$111.03
 2020	472	436	272	4	7	$38.1	$266.7	$166.24
 2019	603	678	272	6	4	$72.89	$291.56	$215.77
  2019	395	245	291	6	11	$59.33	$652.63	$499.58 
 2019	477	175	292	7	7	$2.99	$20.93	$13.06
 2018	458	221	287	4	12	$43.49	$521.88	$371.2
 2018	326	460	288	6	2	$419.46	$838.92	$826.29
""
 2019	569	64	291	6	1	$44.541	$445.41	$461.44
 2019	433	139	292	7	2	$324.45	$648.9	$600.24
 2019	488	361	293	1	7	$32.39	$226.73	$291.01
 2018	328	143	281	2	2	$419.46	$838.92	$826.29
""
 2019	555	272	289	1	4	$63.9	$255.6	$189.14
 2018	456	135	285	5	9	$44.99	$404.91	$278.4
 2018	393	75	283	4	4	$137.69	$550.76	$407.57
 2019	456	234	283	2	3	$44.99	$134.97	$92.8
""
 2019	397	396	283	2	2	$24.29	$48.58	$35.96
  2018	394	496	291	6	2	$20.52	$41.04	$30.37 
 2019	400	21	281	4	2	$37.15	$74.3	$54.99
 2018	439	577	286	1	1	$780.82	$780.82	$722.26
 2018	235	533	288	6	1	$28.84	$28.84	$31.72
 2018	461	25	282	4	1	$53.99	$53.99	$37.12
 2019	420	43	282		12	$141.62	$283.24	$209.59
 2020	390	666	283	2	1	$672.29	$672.29	$713.08
 2020	491	280	291	6	4	$32.39	$129.56	$166.29
 2019	484	676	285	5	1	$4.77	$4.77	$2.97
 2019	224	233	283	2	5	$5.19	$25.95	$26.15
""
 2019	482	313	282	4	21	$4.94	$103.74	$70.61
 2019	456	533	291	6	4	$44.99	$179.96	$123.73
 2018	230	61	282	4	1	$28.84	$28.84	$29.08
 2019	558	573	296	9	4	$242.99	$971.96	$719.26
 2019	487	700	285	5	6	$32.99	$197.94	$123.4
 2020	234	328	281	4	5	$29.99	$149.95	$192.64
 2019	599	648	287	4	1	$323.99	$323.99	$294.58
 2018	286	306	281	3	1	$183.94	$183.94	$170.14
2 020	231	355	292	7	3	$29.99	$89.97	$115.48
 2019	402	376	288	10	1	$72.16	$72.16	$53.4
 2018	417	403	282	4	1	$324.45	$324.45	$300.12
 2019	415	675	285	5	2	$198.04	$396.08	$293.09
 2020	483	233	283	2	6	$72	$432	$269.28
 2020	527	687	295	8	1	$158.43	$158.43	$144.59
 2019	467	538	28	810	2	$14.69	$29.38	$18.32
 2018	224	497	291	6	9	$5.19	$46.71	$47.07
 2020	511	437	287	4	1	$218.45	$218.45	$199.38
 2018	414	436	283	4	4	$149.03	$569.12	$441.13
 2019	545	216	283	2	3	$24.29	$72.87	$53.93
 2017	322	91	286	1	1	$419.46	$419.46	$413.15
 2019	601	582	2824		1	$32.39	$32.39	$23.97
 2019	605	666	283	2	2	$323.99	$647.98	$687.3
 2019	421	309	281	4	5	$196.33	$981.65	$726.42
 2018	469	667	281	2	24	$20.89	$501.36	$376.1
 2019	343	403	282	4	1	$469.79	$469.79	$486.71
""
 2020	567	361	293	1	1	$445.41	$445.41	$461.44
 2018	427	648	287	4	3	$209.26	$627.78	$557.46
 2019	231	230	295	8	4	$29.99	$119.96	$153.97
 2018	426	566	285	5	1	$209.26	$209.26	$185.82
 2019	418	54	283	2	2	$356.9	$713.8	$721.89
 2019	217	481	292	7	6	$20.99	$125.94	$78.52
 2020	601	236	289	1	5	$32.39	$161.95	$119.86
 2019	480	299	291	6	6	$1.37	$8.22	$5.14
 2019	402	376	288	10	1	$72.16	$72.16	$53.4
 2018	221	127	293	1	8	$20.19	$161.52	$111.03
 2020	524	632	292	7	2	$158.43	$316.86	$289.19
 2019	234	182	289	1	10	$29.99	$299.9	$384.92
 2019	515	233	283	2	1	$16.27	$16.27	$12.04
 2018	415	461	291	6	1	$198.04	$198.04	$146.55
 2017	275	533	288	6	1	$356.9	$356.9	$352.14
 2018	328	191	288	6	1	$419.46	$419.46	$413.15
 2019	506	599	287	4	3	$200.05	$600.15	$599.56
""
 2019	556	678	291	6	5	$105.29	$526.45	$389.59
 2018	216	292	283	4	3	$16.82	$50.46	$41.63
""
""
 2019	483	81	285	5	10	$72	$720	$448.8
 2018	419	23	287	4	4	$52.65	$210.6	$155.84
 2019	483	436	281	4	8	$72	$576	$359.04
 2020	552	414	283	2	2	$54.89	$109.78	$81.24
 2019	469	422	285	5	4	$22.79	$91.16	$62.68
""
""
 2018	230	309	283	4	6	$28.84	$173.04	$174.48
 2019	287	258	282	4	1	$202.33	$202.33	$204.63
 2018	327	668	286	1	2	$234.9	$469.8	$973.41
 2018	464	479	291	6	2	$14.13	$28.26	$19.43
 2018	325	618	281	2	1	$469.79	$469.79	$486.71
 2020	591	546	282	3	2	$338.99	$677.98	$616.44
 2020	545	675	285	5	2	$24.29	$48.58	$35.96
 2020	476	475	282	4	6	$41.99	$251.94	$157.06
 2019	327	108	283	2	2	$469.79	$939.58	$973.41
 2017	220	418	28	33	4	$20.19	$80.76	$48.11
 2018	414	22	283	3	1	$149.03	$149.03	$110.28
 2019	474	327	281	3	7	$41.99	$293.93	$183.23
 2018	263	3	283	4	1	$202.33	$202.33	$187.16
 2019	545	101	291	6	3	$24.29	$72.87	$53.93
 2018	262	227	288	6	2	$183.94	$367.88	$362.97
""
 2019	567	264	284	6	2	$334.06	$668.12	$922.89
 2017	253	579	283	3	3	$178.58	$535.74	$528.6
 2019	484	10	291	6	3	$4.77	$14.31	$8.92
 2020	544	650	282	1	4$	48.59	$194.36	$143.84
 2019	484	10	291	6	3	$4.77	$14.31	$8.92
 2019	471	312	282	4	8	$38.1	$304.8	$189.99
 2019	273	432	283	2	3	$202.33	$6069.9	$561.47
 2020	559	556	288	10	1	$12.14	$12.14	$8.99
 2020	591	327	281	3	2	$338.99	$677.98	$616.44
 2019	286	343	293	1	2	$183.94	$367.88	$340.29
 2019	472	522	283	2	5	$38.1	$190.5	$118.75
 2018	445	184	283	4	4	$35.99	$143.96	$98.98
 2018	448	72	281	2	3	$11.99	$35.97	$24.74
 2019	236	191	291	6	2	$28.84	$57.68	$58.16
 2018	232	83	288	6	8	$28.84	$230.72	$253.8
 2019	484	352	291	6	3	$4.77	$14.31	$8.92
 2019	482	68	295	8	3	$5.39	$16.17	$10.09
 2018	254	638	292	7	4	$183.94	$735.76	$680.57
 2020	225	283	292	7	1	$5.39	$5.39	$6.92
 2018	213	90	272	5	7	$20.19	$141.33	$97.15
 2018	230	197	281	3	3	$28.84	$86.52	$87.24
 2019	225	614	292	7	3	$5.39	$16.17	$20.77
 2019	469	396	283	2	3	$22.79	$68.37	$47.01
 2018	233	442	291	6	6	$28.84	$173.04	$174.48
  2020	463	233	283	2	6	$14.69	$881.4	$54.96 
 2019	559	120	284	6	1	$12.14	$12.14	$8.99
 2018	265	239	287	4	3	$202.33	$606.99	$561.47
 2020	559	196	288	10	5	$12.14	$60.7	$44.93
 2019	525	490	281	4	2	$158.43	$316.86	$289.19
 2019	465	700	285	5	5	$14.69	$73.45	$45.8
""
 2018	422	540	281	2	2	$67.54	$135.08	$99.96
""
 2019	414	433	293	1	4	$149.03	$596.12	$441.13
 2020	491	10	291	6	4	$32.39	$129.56	$166.29
  2019	525	697	282	1	5	$158.43	$792.15	$722.97 
 2019	240	255	281	4	1	$858.9	$858.9	$868.63
 2019	400	546	282	3	3	$37.15	$111.45	$82.48
 2019	465	660	283	3	13	$14.2	$184.6	$119.07
 2019	524	435	281	4	1	$158.43	$158.43	$144.59
""
 2019	552	223	282	3	2	$54.89	$109.78	$81.24
 2019	579	283	292	7	1	$728.91	$728.91	$755.15
 2020	467	257	287	4	1	$14.69	$14.69	$9.16
 2018	419	667	281	2	1	$52.65	$52.65	$38.96
 2020	532	535	292	7	1	$149.87	$149.87	$136.79
  2017	342	107	281	2	1	$419.46	$419.46	$413.15 
 2019	465	108	283	2	7	$14.69	$102.83	$64.12
 2018	330	161	281	2	2	$419.46	$838.92	$826.29
 2017	220	460	288	6	1	$20.19	$20.19	$12.03
 2019	480	196	288	10	3	$1.37	$4.11	$2.57
 2019	237	146	289	1	5	$29.99	$149.95	$192.46
""
""
 2019	465	5	287	4	3	$14.69	$44.07	$27.48
 2019	487	491	287	4	2	$32.99	$65.98	$41.13
""
 2018	342	255	283	4	1	$419.46	$419.46	$413.15
  2019	462	84	284	6	3	$14.13	$42.39	$29.14 
 2017	253	514	288	6	3	$178.58	$535.74	$528.6
 2019	474	100	291	6	6	$41.99	$251.94	$157.06
  2019	571	393	296	9	1	$334.06	$334.06	$461.44 
 2018	457	54	281	2	6	$44.99	$269.94	$185.6
""
 2020	525	352	291	6	3	$158.43	$475.29	$433.78
 2019	512	632	292	7	2	$218.45	$436.9	$398.75
 2020	287	660	283	3	2	$202.33	$404.66	$409.25
""
 2018	223	608	287	4	4	$5.19	$20.76	$22.82
 2019	271	328	281	4	4	$202.33	$809.32	$748.63
 2019	514	496	291	6	6	$63.9	$383.4	$283.72
 2020	598	109	293	1	1	$323.99	$323.99	$294.58
 2019	477	422	285	5	1	$2.99	$2.99	$1.87
 2019	327	649	282	4	1	$46.979	$469.79	$486.71
 2020	605	700	285	5	1	$323.99	$323.99	$343.65
 2019	483	678	291	6	13	$69.6	$904.8	$583.44
 2018	468	47	291	6	1	$22.79	$22.79	$15.67
 2019	233	592	288	10	4	$28.84	$115.36	$116.32
 2018	232	584	285	5	2	$28.84	$57.68	$63.45
 2019	221	514	291	6	6	$20.19	$121.14	$83.27
""
 2019	492	509	287	4	1	$602.35	$602.35	$601.74
 2019	225	302	295	8	12$	5.21	$62.52	$83.07
 2019	471	327	281	3	5	$38.1	$190.5	$118.75
 2018	412	233	272	2	1	$180.13	$180.13	$133.3
 2019	468	422	285	5	4	$22.79	$91.16	$62.68
 2019	472	687	295	8	7	$38.1	$266.7	$166.24
  2018	212	135	285	5	6	$20.19	$121.14	$83.27 
 2020	515	535	292	7	6	$16.27	$97.62	$72.25
 2019	559	75	281	4	6	$12.14	$72.84	$53.92
""
 2019	271	203	287	4	1	$202.33	$202.33	$187.16
 2020	309	146	289	1	1	$818.7	$818.7	$747.2
 2019	465	142	288	10	4	$14.69	$58.76	$36.64
 2018	458	135	285	5	5	$44.99	$224.95	$154.67
 2017	330	3	283	4	2	$419.46	$838.9	2$826.29
""
 2019	523	505	293	1	2	$31.58	$63.16	$46.74
""
 2019	447	678	291	6	3	$15	$45	$30.94
""
 2020	572	86	295	8	2	$445.41	$890.82	$922.89
 2019	465	611	285	5	12	$14.2	$170.4	$109.91
 2019	216	22	281	3	2	$20.19	$40.38	$27.76
 2019	546	79	282	3	3	$37.25	$111.75	$82.7
 2018	332	612	285	5	1	$419.46	$419.46	$413.15
 2018	221	130	283	4	6	$20.19	$121.14	$83.27
 2018	411	381	283	3	3	$125.42	$376.26	$278.42
  2018	410	187	282	4	3	$36.45	$109.35	$80.91 
 2018	221	436	283	4	4	$20.19	$80.76	$55.51
 2019	506	182	289	1	2	$200.05	$400.1	$399.7
""
 2019	484	23	287	4	3	$4.77	$14.31	$8.92
 2019	460	236	289	1	4	$53.99	$215.96	$148.48
""
 2019	474	176	295	8	12	$40.59	$487.08	$314.12
 2018	272	200	289	1	1	$183.94	$183.94	$181.49
 2019	456	97	282	4	6	$44.99	$269.94	$185.6
 2019	213	426	284	6	5	$20.19	$100.95	$69.39
 2020	400	594	283	2	1	$37.15	$37.15	$27.49
 2019	331	660	283	3	1	$469.79	$469.79	$486.71
 2018	445	78	282	4	5	3$5.99	$179.95	$123.73
  2018	470	635	291	6	5	$22.79	$113.95	$78.35 
 2020	471	309	272	4	12	$36.83	$441.96	$284.99
""
 2020	590	312	282	4	1	$461.69	$461.69	$491.78
 2018	422	430	288	10	1	$67.54	$67.54	$49.98
 2020	483	210	284	6	3	$72	$216	$134.64
 2019	265	54	283	2	2	$202.33	$404.66	$374.31
 2020	234	175	292	7	10	$29.99	$299.9	$384.92
  2019	286	618	283	2	1	$183.94	$183.94	$170.14 
 2019	527	490	281	4	3	$158.43	$475.29	$433.78
 2019	542	667	283	2	4	$24.29	$97.16	$71.91
  2019	601	536	290	8	5	$32.39	$161.95	$119.86 
 2018	270	91	286	1	3	$183.94	$551.82	$544.46
 2019	481	5	287	4	8	$5.39	$43.12	$26.9
 2019	309	530	285	5	1	$818.7	$818.7	$747.2
 2019	487	84	284	6	8	$32.99	$263.92	$164.53
 2019	507	505	293	1	1	$200.05	$200.05	$199.85
 2020	595	2362	89	1	3	$113	$339	$924.65
  2018	263	89	281	2	2	$202.33	$404.66	$374.31 
 2019	495	360	283	3	1	$602.35	$602.35	$601.74
 2019	445	514	291	6	2	$35.99	$71.98	$49.49
 2020	222	302	295	8	5	$20.99	$104.95	$65.43
  2020	558	245	291	6	3	$242.99	$728.97	$539.45 
  2019	591	75	281	4	2	$338.99	$677.98	$616.44 
 2019	572	52	288	10	1	$334.06	$334.06	$461.44
 2018	213	259	282	4	6	$20.19	$121.14	$83.27
 2018	448	418	283	3	4	$11.99	$47.96	$32.98
""
 2018	215	328	283	4	4	$20.19	$80.76	$48.11
 2018	445	538	288	10	6	$35.99	$215.94	$148.48
 2019	469	496	291	6	10	$22.79	$227.9	$156.71
 2019	237	233	283	2	5	$29.99	$149.95	$192.46
 2020	474	697	282	1	6	$41.99	$251.94	$157.06
 2020	476	646	281	3	1	$41.99	$41.99	$26.18
 2018	468	247	292	7	1	$22.79	$22.79	$15.67
