OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity
5/3/2016,4/2/2003,SO50352,334,15948,4,1,1
5/3/2016,2/19/2003,SO50358,332,27339,9,1,1
5/3/2016,4/18/2003,SO50354,381,14456,1,1,1
5/3/2016,1/5/2003,SO50348,381,19311,8,1,1
5/3/2016,3/16/2003,SO50350,342,21103,10,1,1
5/3/2016,2/3/2003,SO50351,336,15885,1,1,1
5/3/2016,3/4/2003,SO50347,356,27405,4,1,1
5/3/2016,2/9/2003,SO50353,385,14440,4,1,1
5/3/2016,2/27/2003,SO50356,354,15600,9,1,1
5/3/2016,4/17/2003,SO50357,352,15643,9,1,1
5/3/2016,3/12/2003,SO50361,387,19510,10,1,1
5/3/2016,3/31/2003,SO50355,352,15268,9,1,1
5/3/2016,3/4/2003,SO50359,370,24274,9,1,1
5/3/2016,3/5/2003,SO50360,368,24301,9,1,1
5/4/2016,4/16/2003,SO50363,358,27263,4,1,1
5/4/2016,4/17/2003,SO50366,369,26294,6,1,1
5/4/2016,3/4/2003,SO50369,352,15642,9,1,1
5/4/2016,1/26/2003,SO50370,377,17941,8,1,1
5/4/2016,2/18/2003,SO50367,381,26572,6,1,1
5/4/2016,2/27/2003,SO50362,362,27292,1,1,1
5/4/2016,4/2/2003,SO50364,324,21106,10,1,1
5/4/2016,3/31/2003,SO50368,362,15265,9,1,1
5/4/2016,1/17/2003,SO50365,370,13925,4,1,1
5/5/2016,1/17/2003,SO50374,383,17787,7,1,1
5/5/2016,3/21/2003,SO50373,358,27260,4,1,1
5/5/2016,2/7/2003,SO50375,381,17830,7,1,1
5/5/2016,2/20/2003,SO50384,340,27371,9,1,1
5/5/2016,2/6/2003,SO50382,360,15591,9,1,1
5/5/2016,1/11/2003,SO50383,326,27353,9,1,1
5/5/2016,3/8/2003,SO50371,373,16431,7,1,1
5/5/2016,1/21/2003,SO50380,356,11420,7,1,1
5/5/2016,4/16/2003,SO50376,385,17831,7,1,1
5/5/2016,2/14/2003,SO50381,356,15436,9,1,1
5/5/2016,1/25/2003,SO50379,358,13251,10,1,1
5/5/2016,1/18/2003,SO50378,320,19473,7,1,1
5/5/2016,3/25/2003,SO50372,358,27440,1,1,1
5/5/2016,1/30/2003,SO50377,332,20913,8,1,1
5/6/2016,3/13/2003,SO50395,383,14439,1,1,1
5/6/2016,2/20/2003,SO50390,352,13253,10,1,1
5/6/2016,3/31/2003,SO50385,356,27258,4,1,1
5/6/2016,4/7/2003,SO50387,354,27407,1,1,1
5/6/2016,3/4/2003,SO50398,360,15645,9,1,1
5/6/2016,3/11/2003,SO50397,360,15588,9,1,1
5/6/2016,3/14/2003,SO50396,362,15439,9,1,1
5/6/2016,3/25/2003,SO50399,379,24457,9,1,1
5/6/2016,3/27/2003,SO50389,362,12813,8,1,1
5/6/2016,4/19/2003,SO50394,332,27557,6,1,1
5/6/2016,2/2/2003,SO50388,352,27266,4,1,1
5/6/2016,3/14/2003,SO50392,328,15902,1,1,1
5/6/2016,4/20/2003,SO50393,334,15918,1,1,1
5/6/2016,3/8/2003,SO50386,373,17942,8,1,1
5/6/2016,1/12/2003,SO50391,336,15901,1,1,1
5/7/2016,1/11/2003,SO50400,368,18173,10,1,1
5/7/2016,2/20/2003,SO50406,360,15229,9,1,1
5/7/2016,4/22/2003,SO50407,371,24302,9,1,1
5/7/2016,4/3/2003,SO50408,373,24368,9,1,1
5/7/2016,3/3/2003,SO50404,358,11382,7,1,1
5/7/2016,3/24/2003,SO50402,362,21622,6,1,1
5/7/2016,3/16/2003,SO50401,371,18127,10,1,1
5/7/2016,3/28/2003,SO50403,320,20914,8,1,1
5/7/2016,4/7/2003,SO50405,387,14451,4,1,1
5/8/2016,2/11/2003,SO50410,377,18135,10,1,1
5/8/2016,1/30/2003,SO50423,370,24360,9,1,1
5/8/2016,1/15/2003,SO50411,379,18141,10,1,1
5/8/2016,2/11/2003,SO50422,352,15223,9,1,1
5/8/2016,3/25/2003,SO50418,330,15897,4,1,1
5/8/2016,4/19/2003,SO50415,322,20970,8,1,1
5/8/2016,4/12/2003,SO50414,387,19285,8,1,1
5/8/2016,2/2/2003,SO50419,387,14453,1,1,1
5/8/2016,2/4/2003,SO50417,358,11417,7,1,1
5/8/2016,1/31/2003,SO50412,358,27268,4,1,1
5/8/2016,1/8/2003,SO50416,362,11406,7,1,1
5/8/2016,2/23/2003,SO50413,354,27273,4,1,1
5/8/2016,1/10/2003,SO50420,387,25215,9,1,1
5/8/2016,3/14/2003,SO50409,371,18177,10,1,1
5/8/2016,4/6/2003,SO50421,358,15724,9,1,1
5/9/2016,1/27/2003,SO50426,354,21642,6,1,1
5/9/2016,4/23/2003,SO50427,334,15944,1,1,1
5/9/2016,4/1/2003,SO50428,381,14421,1,1,1
5/9/2016,3/13/2003,SO50429,387,14433,4,1,1
5/9/2016,1/26/2003,SO50431,370,24371,9,1,1
5/9/2016,4/7/2003,SO50424,377,16433,7,1,1
5/9/2016,1/24/2003,SO50425,360,27421,2,1,1
5/9/2016,3/19/2003,SO50430,387,25126,9,1,1
5/10/2016,1/30/2003,SO50434,375,13912,4,1,1
5/10/2016,1/19/2003,SO50437,358,15647,9,1,1
5/10/2016,3/8/2003,SO50436,385,25133,9,1,1
5/10/2016,3/19/2003,SO50435,356,12873,10,1,1
5/10/2016,3/13/2003,SO50433,326,21008,8,1,1
5/10/2016,4/12/2003,SO50432,377,17940,8,1,1
5/11/2016,2/10/2003,SO50438,371,17929,8,1,1
5/11/2016,2/2/2003,SO50448,358,15219,9,1,1
5/11/2016,1/26/2003,SO50445,387,26615,6,1,1
5/11/2016,1/28/2003,SO50439,360,21618,6,1,1
5/11/2016,3/1/2003,SO50447,362,15726,9,1,1
5/11/2016,4/11/2003,SO50440,381,19502,10,1,1
5/11/2016,1/20/2003,SO50444,389,14438,1,1,1
5/11/2016,4/7/2003,SO50449,352,15435,9,1,1
5/11/2016,4/26/2003,SO50443,362,11416,7,1,1
5/11/2016,1/11/2003,SO50442,352,11402,7,1,1
5/11/2016,2/9/2003,SO50441,322,21104,10,1,1
5/12/2016,4/20/2003,SO50458,354,15438,9,1,1
5/12/2016,3/6/2003,SO50450,368,16416,7,1,1
5/12/2016,2/14/2003,SO50460,330,27352,9,1,1
5/12/2016,3/19/2003,SO50451,360,27272,1,1,1
5/12/2016,4/14/2003,SO50459,369,24458,9,1,1
5/12/2016,4/4/2003,SO50457,358,15227,9,1,1
5/12/2016,1/29/2003,SO50462,371,24364,9,1,1
5/12/2016,2/13/2003,SO50454,389,19493,10,1,1
5/12/2016,3/29/2003,SO50456,360,15723,9,1,1
5/12/2016,1/12/2003,SO50455,336,19480,7,1,1
5/12/2016,2/18/2003,SO50453,381,17779,7,1,1
5/12/2016,2/22/2003,SO50452,360,27280,4,1,1
5/12/2016,1/24/2003,SO50461,340,27355,9,1,1
5/13/2016,3/21/2003,SO50469,320,27348,9,1,1
5/13/2016,2/1/2003,SO50466,330,21105,10,1,1
5/13/2016,4/20/2003,SO50463,370,18166,10,1,1
5/13/2016,2/11/2003,SO50468,332,27346,9,1,1
5/13/2016,2/8/2003,SO50471,352,12807,8,1,1
5/13/2016,4/8/2003,SO50464,381,19499,10,1,1
5/13/2016,3/18/2003,SO50465,381,19294,8,1,1
5/13/2016,3/4/2003,SO50470,338,27370,9,1,1
5/13/2016,2/20/2003,SO50467,356,15221,9,1,1
5/14/2016,3/12/2003,SO50477,356,13252,10,1,1
5/14/2016,4/13/2003,SO50482,324,27354,9,1,1
5/14/2016,4/25/2003,SO50472,358,27288,4,1,1
5/14/2016,4/20/2003,SO50483,352,15578,9,1,1
5/14/2016,4/4/2003,SO50481,354,15262,9,1,1
5/14/2016,4/4/2003,SO50479,385,14449,1,1,1
5/14/2016,4/18/2003,SO50473,381,17827,7,1,1
5/14/2016,1/18/2003,SO50476,340,20980,8,1,1
5/14/2016,1/20/2003,SO50480,383,25138,9,1,1
5/14/2016,2/14/2003,SO50475,381,19911,10,1,1
5/14/2016,3/2/2003,SO50474,362,27269,1,1,1
5/14/2016,3/8/2003,SO50478,338,15893,1,1,1
5/15/2016,4/2/2003,SO50489,362,15717,9,1,1
5/15/2016,2/11/2003,SO50487,383,25213,9,1,1
5/15/2016,1/22/2003,SO50488,389,25218,9,1,1
5/15/2016,3/19/2003,SO50484,375,18028,10,1,1
5/15/2016,1/28/2003,SO50486,381,14448,1,1,1
5/15/2016,2/27/2003,SO50490,352,15226,9,1,1
5/15/2016,2/18/2003,SO50492,370,24362,9,1,1
5/15/2016,4/20/2003,SO50491,356,15644,9,1,1
5/16/2016,3/18/2003,SO50497,389,14419,1,1,1
5/16/2016,2/23/2003,SO50496,381,14452,1,1,1
5/16/2016,2/23/2003,SO50499,352,15214,9,1,1
5/16/2016,3/24/2003,SO50493,362,27453,4,1,1
5/16/2016,2/14/2003,SO50494,379,16432,7,1,1
5/16/2016,3/4/2003,SO50495,324,19475,7,1,1
5/16/2016,3/19/2003,SO50498,389,14434,4,1,1
5/16/2016,3/27/2003,SO50500,354,15425,9,1,1
5/17/2016,4/27/2003,SO50507,332,27366,9,1,1
5/17/2016,4/14/2003,SO50501,377,18625,10,1,1
5/17/2016,2/9/2003,SO50508,373,24361,9,1,1
5/17/2016,3/14/2003,SO50506,334,27342,9,1,1
5/17/2016,2/13/2003,SO50503,389,19286,8,1,1
5/17/2016,4/7/2003,SO50504,356,12874,10,1,1
5/17/2016,3/7/2003,SO50502,375,16425,7,1,1
5/17/2016,2/27/2003,SO50505,360,11410,7,1,1
5/18/2016,3/21/2003,SO50509,370,16415,7,1,1
5/18/2016,2/20/2003,SO50510,377,24365,9,1,1
5/19/2016,4/5/2003,SO50515,358,15215,9,1,1
5/19/2016,2/11/2003,SO50511,369,18621,10,1,1
5/19/2016,2/27/2003,SO50517,352,27423,4,1,1
5/19/2016,2/10/2003,SO50516,360,15646,9,1,1
5/19/2016,3/14/2003,SO50514,340,15904,4,1,1
5/19/2016,2/15/2003,SO50513,362,12825,8,1,1
5/19/2016,2/28/2003,SO50512,356,27418,4,1,1
5/20/2016,2/17/2003,SO50522,389,17780,7,1,1
5/20/2016,4/28/2003,SO50526,320,27340,9,1,1
5/20/2016,3/18/2003,SO50520,356,27264,1,1,1
5/20/2016,2/15/2003,SO50523,360,12860,10,1,1
5/20/2016,3/21/2003,SO50521,356,27279,1,1,1
5/20/2016,3/8/2003,SO50524,320,15914,1,1,1
5/20/2016,5/5/2003,SO50525,387,14447,1,1,1
5/20/2016,3/8/2003,SO50519,371,17934,8,1,1
5/20/2016,2/26/2003,SO50527,377,24377,9,1,1
5/21/2016,4/14/2003,SO50532,371,13915,4,1,1
5/21/2016,3/11/2003,SO50528,371,18160,10,1,1
5/21/2016,4/2/2003,SO50534,356,12826,8,1,1
5/21/2016,4/30/2003,SO50536,369,24462,9,1,1
5/21/2016,3/6/2003,SO50531,330,19452,7,1,1
5/21/2016,4/29/2003,SO50533,358,11409,7,1,1
5/21/2016,3/6/2003,SO50537,332,27341,9,1,1
5/21/2016,5/4/2003,SO50530,387,19912,10,1,1
5/21/2016,3/16/2003,SO50535,379,24460,9,1,1
5/21/2016,3/16/2003,SO50529,358,27295,1,1,1
5/22/2016,2/5/2003,SO50544,362,15722,9,1,1
5/22/2016,4/10/2003,SO50540,389,19506,10,1,1
5/22/2016,4/14/2003,SO50547,371,24381,9,1,1
5/22/2016,3/31/2003,SO50543,381,25221,9,1,1
5/22/2016,3/8/2003,SO50545,354,15587,9,1,1
5/22/2016,2/21/2003,SO50549,324,27365,9,1,1
5/22/2016,1/23/2003,SO50539,358,27261,1,1,1
5/22/2016,2/10/2003,SO50541,362,12806,8,1,1
5/22/2016,4/25/2003,SO50548,371,24461,9,1,1
5/22/2016,4/18/2003,SO50542,385,14442,4,1,1
5/22/2016,3/29/2003,SO50546,354,15597,9,1,1
5/22/2016,1/30/2003,SO50538,358,21614,6,1,1
5/23/2016,1/28/2003,SO50554,320,21015,8,1,1
5/23/2016,4/15/2003,SO50552,375,16430,7,1,1
5/23/2016,2/19/2003,SO50556,377,13927,4,1,1
5/23/2016,4/29/2003,SO50559,360,15228,9,1,1
5/23/2016,4/14/2003,SO50561,379,24459,9,1,1
5/23/2016,3/5/2003,SO50550,356,27448,4,1,1
5/23/2016,4/13/2003,SO50551,373,18168,10,1,1
5/23/2016,1/27/2003,SO50557,360,12861,10,1,1
5/23/2016,4/24/2003,SO50560,362,15716,9,1,1
5/23/2016,3/5/2003,SO50553,387,19500,10,1,1
5/23/2016,2/8/2003,SO50555,328,21006,8,1,1
5/23/2016,2/13/2003,SO50558,360,12816,8,1,1
5/24/2016,2/1/2003,SO50563,379,18633,10,1,1
5/24/2016,4/23/2003,SO50565,362,27439,4,1,1
5/24/2016,2/19/2003,SO50569,334,20930,8,1,1
5/24/2016,1/29/2003,SO50570,377,13939,4,1,1
5/24/2016,1/26/2003,SO50572,328,15899,4,1,1
5/24/2016,5/4/2003,SO50568,340,21093,10,1,1
5/24/2016,4/4/2003,SO50571,342,15890,4,1,1
5/24/2016,4/25/2003,SO50562,373,17945,8,1,1
5/24/2016,3/23/2003,SO50574,360,15267,9,1,1
5/24/2016,1/25/2003,SO50564,360,27424,4,1,1
5/24/2016,5/6/2003,SO50575,324,27359,9,1,1
5/24/2016,4/3/2003,SO50576,369,24300,9,1,1
5/24/2016,5/7/2003,SO50573,328,15934,1,1,1
5/24/2016,4/13/2003,SO50567,352,27286,3,1,1
5/24/2016,3/13/2003,SO50577,371,24372,9,1,1
5/25/2016,4/13/2003,SO50581,326,15909,4,1,1
5/25/2016,3/14/2003,SO50582,389,26582,6,1,1
5/25/2016,4/22/2003,SO50578,379,18126,10,1,1
5/25/2016,2/13/2003,SO50579,387,17834,7,1,1
5/25/2016,4/6/2003,SO50584,358,15585,9,1,1
5/25/2016,4/11/2003,SO50583,354,15725,9,1,1
5/25/2016,4/1/2003,SO50580,379,24305,9,1,1
5/26/2016,5/6/2003,SO50591,360,11425,7,1,1
5/26/2016,3/22/2003,SO50593,352,15266,9,1,1
5/26/2016,3/7/2003,SO50587,360,27262,1,1,1
5/26/2016,4/10/2003,SO50585,352,27452,4,1,1
5/26/2016,3/18/2003,SO50589,358,27276,4,1,1
5/26/2016,2/1/2003,SO50592,332,27560,6,1,1
5/26/2016,4/20/2003,SO50586,369,17898,8,1,1
5/26/2016,4/12/2003,SO50588,362,27274,4,1,1
5/26/2016,4/6/2003,SO50594,360,15601,9,1,1
5/26/2016,4/19/2003,SO50590,354,27287,4,1,1
5/27/2016,2/19/2003,SO50598,354,27271,1,1,1
5/27/2016,1/30/2003,SO50603,360,15576,9,1,1
5/27/2016,2/27/2003,SO50604,373,24282,9,1,1
5/27/2016,2/23/2003,SO50599,342,20923,8,1,1
5/27/2016,5/10/2003,SO50596,362,27416,1,1,1
5/27/2016,4/16/2003,SO50602,362,15719,9,1,1
5/27/2016,3/25/2003,SO50601,354,12742,8,1,1
5/27/2016,3/12/2003,SO50595,371,17928,8,1,1
5/27/2016,2/26/2003,SO50597,362,21629,6,1,1
5/27/2016,2/2/2003,SO50600,326,19458,7,1,1
5/28/2016,4/24/2003,SO50605,354,27450,1,1,1
5/28/2016,3/23/2003,SO50606,354,27294,4,1,1
5/28/2016,4/24/2003,SO50614,342,27469,9,1,1
5/28/2016,3/9/2003,SO50610,338,15941,4,1,1
5/28/2016,3/20/2003,SO50615,373,24304,9,1,1
5/28/2016,2/14/2003,SO50607,326,20979,8,1,1
5/28/2016,2/24/2003,SO50613,360,15596,9,1,1
5/28/2016,3/11/2003,SO50612,358,15590,9,1,1
5/28/2016,3/31/2003,SO50609,320,15886,4,1,1
5/28/2016,2/1/2003,SO50616,369,24366,9,1,1
5/28/2016,2/18/2003,SO50611,362,15220,9,1,1
5/28/2016,5/5/2003,SO50608,373,26279,6,1,1
5/29/2016,5/12/2003,SO50618,360,27431,1,1,1
5/29/2016,5/4/2003,SO50620,356,27281,5,1,1
5/29/2016,4/2/2003,SO50621,340,19474,7,1,1
5/29/2016,4/9/2003,SO50619,354,27277,4,1,1
5/29/2016,2/25/2003,SO50623,320,27545,6,1,1
5/29/2016,4/6/2003,SO50624,371,24281,9,1,1
5/29/2016,3/18/2003,SO50625,369,24367,9,1,1
5/29/2016,3/28/2003,SO50622,342,27536,6,1,1
5/30/2016,3/28/2003,SO50638,371,24283,9,1,1
5/30/2016,2/26/2003,SO50633,387,14420,1,1,1
5/30/2016,2/14/2003,SO50632,332,15908,4,1,1
5/30/2016,4/25/2003,SO50636,354,15589,9,1,1
5/30/2016,2/8/2003,SO50630,383,19289,8,1,1
5/30/2016,5/11/2003,SO50629,377,16426,7,1,1
5/30/2016,2/13/2003,SO50627,370,18627,10,1,1
5/30/2016,3/23/2003,SO50631,383,19511,10,1,1
5/30/2016,4/5/2003,SO50637,328,27356,9,1,1
5/30/2016,4/25/2003,SO50639,369,24303,9,1,1
5/30/2016,2/18/2003,SO50626,373,18620,10,1,1
5/30/2016,2/5/2003,SO50628,368,17902,8,1,1
5/30/2016,4/8/2003,SO50640,369,24307,9,1,1
5/30/2016,1/30/2003,SO50635,356,15586,9,1,1
5/30/2016,5/2/2003,SO50634,362,15218,9,1,1
5/31/2016,4/18/2003,SO50652,326,15903,4,1,1
5/31/2016,2/27/2003,SO50644,362,27275,4,1,1
5/31/2016,2/17/2003,SO50649,371,13938,4,1,1
5/31/2016,3/4/2003,SO50656,336,27362,9,1,1
5/31/2016,2/19/2003,SO50651,334,15888,1,1,1
5/31/2016,4/22/2003,SO50657,369,24378,9,1,1
5/31/2016,3/10/2003,SO50641,354,27455,1,1,1
5/31/2016,4/1/2003,SO50645,387,19288,8,1,1
5/31/2016,4/23/2003,SO50650,358,12747,8,1,1
5/31/2016,4/3/2003,SO50655,358,15582,9,1,1
5/31/2016,4/22/2003,SO50653,334,27550,6,1,1
5/31/2016,2/21/2003,SO50643,352,27427,4,1,1
5/31/2016,5/1/2003,SO50646,383,19298,8,1,1
5/31/2016,5/8/2003,SO50647,338,20945,8,1,1
5/31/2016,3/31/2003,SO50654,389,25214,9,1,1
5/31/2016,2/4/2003,SO50648,369,13917,4,1,1
6/1/2016,5/2/2003,SO50766,369,13977,1,1,1
6/1/2016,4/27/2003,SO50774,330,27487,9,1,1
6/1/2016,4/1/2003,SO50769,368,24484,9,1,1
6/1/2016,2/14/2003,SO50761,387,19321,8,1,1
6/1/2016,4/3/2003,SO50760,354,27549,1,1,1
6/1/2016,2/11/2003,SO50772,369,24476,9,1,1
6/1/2016,2/15/2003,SO50765,338,21669,10,1,1
6/1/2016,2/4/2003,SO50767,389,14486,4,1,1
6/1/2016,5/7/2003,SO50773,330,19903,7,1,1
6/1/2016,5/16/2003,SO50768,360,16176,9,1,1
6/1/2016,4/1/2003,SO50762,377,17963,8,1,1
6/1/2016,3/6/2003,SO50763,373,16513,7,1,1
6/1/2016,5/14/2003,SO50770,379,24465,9,1,1
6/1/2016,4/8/2003,SO50764,336,21534,10,1,1
6/1/2016,5/14/2003,SO50771,370,24468,9,1,1
6/2/2016,4/20/2003,SO50787,358,15800,9,1,1
6/2/2016,5/8/2003,SO50783,358,11588,7,1,1
6/2/2016,3/21/2003,SO50785,356,15785,9,1,1
6/2/2016,3/23/2003,SO50781,360,13561,10,1,1
6/2/2016,2/7/2003,SO50786,356,15797,9,1,1
6/2/2016,4/28/2003,SO50777,354,11439,7,1,1
6/2/2016,4/15/2003,SO50775,358,27553,4,1,1
6/2/2016,2/27/2003,SO50784,383,14498,4,1,1
6/2/2016,5/3/2003,SO50782,360,11587,7,1,1
6/2/2016,3/2/2003,SO50780,320,19945,7,1,1
6/2/2016,4/13/2003,SO50776,381,19940,10,1,1
6/2/2016,4/2/2003,SO50779,334,21508,10,1,1
6/2/2016,2/26/2003,SO50778,356,11578,7,1,1
6/3/2016,2/19/2003,SO50792,322,15972,4,1,1
6/3/2016,4/9/2003,SO50788,354,27575,4,1,1
6/3/2016,5/15/2003,SO50795,324,27489,9,1,1
6/3/2016,5/2/2003,SO50789,352,13553,10,1,1
6/3/2016,2/25/2003,SO50790,320,21509,10,1,1
6/3/2016,3/18/2003,SO50796,342,27490,9,1,1
6/3/2016,3/17/2003,SO50791,340,15969,1,1,1
6/3/2016,3/23/2003,SO50794,328,27488,9,1,1
6/4/2016,3/20/2003,SO50804,379,24466,9,1,1
6/4/2016,2/24/2003,SO50802,385,14494,1,1,1
6/4/2016,2/27/2003,SO50797,373,17964,8,1,1
6/4/2016,4/2/2003,SO50800,362,11590,7,1,1
6/4/2016,2/11/2003,SO50805,385,14471,4,1,1
6/4/2016,4/12/2003,SO50799,328,21016,8,1,1
6/4/2016,3/15/2003,SO50801,334,15989,4,1,1
6/4/2016,3/26/2003,SO50798,387,17900,7,1,1
6/5/2016,5/5/2003,SO50811,336,27493,9,1,1
6/5/2016,5/5/2003,SO50808,352,11546,7,1,1
6/5/2016,4/20/2003,SO50813,360,13255,8,1,1
6/5/2016,4/26/2003,SO50812,324,27498,9,1,1
6/5/2016,4/16/2003,SO50807,360,11433,7,1,1
6/5/2016,3/29/2003,SO50806,368,17980,8,1,1
6/5/2016,5/20/2003,SO50810,324,27483,9,1,1
6/6/2016,4/8/2003,SO50824,340,27499,9,1,1
6/6/2016,5/3/2003,SO50819,354,15792,9,1,1
6/6/2016,2/8/2003,SO50822,358,16031,9,1,1
6/6/2016,5/17/2003,SO50815,354,21658,6,1,1
6/6/2016,3/12/2003,SO50821,356,16025,9,1,1
6/6/2016,4/19/2003,SO50814,356,27547,4,1,1
6/6/2016,2/17/2003,SO50820,360,15808,9,1,1
6/6/2016,2/12/2003,SO50823,373,24601,9,1,1
6/6/2016,5/14/2003,SO50816,387,17944,7,1,1
6/6/2016,3/23/2003,SO50817,379,17989,8,1,1
6/6/2016,5/14/2003,SO50818,377,18019,8,1,1
6/7/2016,3/31/2003,SO50830,332,27613,6,1,1
6/7/2016,4/19/2003,SO50831,324,15961,4,1,1
6/7/2016,5/20/2003,SO50833,354,15754,9,1,1
6/7/2016,4/3/2003,SO50834,369,24598,9,1,1
6/7/2016,3/25/2003,SO50828,358,13551,10,1,1
6/7/2016,3/20/2003,SO50827,389,19917,10,1,1
6/7/2016,2/28/2003,SO50832,381,14477,4,1,1
6/7/2016,3/1/2003,SO50825,352,27570,1,1,1
6/7/2016,3/24/2003,SO50835,373,24474,9,1,1
6/7/2016,2/20/2003,SO50829,342,21540,10,1,1
6/7/2016,5/16/2003,SO50826,379,16476,7,1,1
6/8/2016,4/4/2003,SO50837,352,27537,4,1,1
6/8/2016,3/11/2003,SO50844,326,19503,7,1,1
6/8/2016,5/7/2003,SO50849,358,16026,9,1,1
6/8/2016,2/22/2003,SO50846,368,13979,1,1,1
6/8/2016,4/13/2003,SO50848,334,15986,4,1,1
6/8/2016,5/15/2003,SO50842,356,11479,7,1,1
6/8/2016,4/28/2003,SO50840,371,16436,7,1,1
6/8/2016,4/30/2003,SO50851,369,24596,9,1,1
6/8/2016,5/21/2003,SO50838,352,27573,4,1,1
6/8/2016,2/24/2003,SO50836,358,27535,4,1,1
6/8/2016,3/5/2003,SO50850,360,16155,9,1,1
6/8/2016,4/22/2003,SO50839,389,19918,10,1,1
6/8/2016,3/3/2003,SO50847,324,15953,4,1,1
6/8/2016,3/28/2003,SO50841,379,19032,10,1,1
6/8/2016,5/18/2003,SO50845,375,13947,1,1,1
6/8/2016,2/16/2003,SO50852,362,15831,9,1,1
6/8/2016,2/13/2003,SO50843,362,12852,8,1,1
6/9/2016,5/11/2003,SO50854,358,27551,1,1,1
6/9/2016,2/27/2003,SO50855,358,27558,1,1,1
6/9/2016,2/27/2003,SO50859,368,24502,9,1,1
6/9/2016,2/19/2003,SO50853,356,27542,1,1,1
6/9/2016,3/12/2003,SO50856,381,17949,7,1,1
6/9/2016,4/29/2003,SO50858,356,16163,9,1,1
6/10/2016,3/15/2003,SO50869,381,25225,9,1,1
6/10/2016,2/25/2003,SO50871,352,16027,9,1,1
6/10/2016,4/16/2003,SO50861,356,27534,4,1,1
6/10/2016,2/15/2003,SO50865,362,11582,7,1,1
6/10/2016,5/14/2003,SO50866,332,15991,1,1,1
6/10/2016,4/2/2003,SO50864,356,13411,10,1,1
6/10/2016,4/2/2003,SO50873,377,24463,9,1,1
6/10/2016,4/12/2003,SO50872,379,24597,9,1,1
6/10/2016,3/2/2003,SO50870,352,15764,9,1,1
6/10/2016,2/15/2003,SO50868,383,14473,4,1,1
6/10/2016,4/15/2003,SO50860,352,27504,1,1,1
6/10/2016,5/1/2003,SO50862,356,27541,4,1,1
6/10/2016,3/4/2003,SO50863,356,27552,4,1,1
6/10/2016,3/9/2003,SO50867,342,15964,4,1,1
6/11/2016,3/31/2003,SO50879,356,15752,9,1,1
6/11/2016,4/24/2003,SO50877,352,12863,8,1,1
6/11/2016,2/20/2003,SO50882,342,27473,9,1,1
6/11/2016,4/3/2003,SO50874,368,16570,7,1,1
6/11/2016,5/12/2003,SO50881,368,24480,9,1,1
6/11/2016,4/28/2003,SO50878,358,15733,9,1,1
6/11/2016,4/1/2003,SO50875,362,12829,8,1,1
6/11/2016,4/29/2003,SO50876,356,12827,8,1,1
6/11/2016,4/8/2003,SO50880,379,24467,9,1,1
6/11/2016,4/25/2003,SO50883,375,18045,8,1,1
6/12/2016,3/24/2003,SO50890,368,13984,4,1,1
6/12/2016,4/30/2003,SO50889,352,11572,7,1,1
6/12/2016,5/23/2003,SO50886,370,19048,10,1,1
6/12/2016,3/1/2003,SO50893,352,16028,9,1,1
6/12/2016,4/28/2003,SO50894,358,16160,9,1,1
6/12/2016,4/20/2003,SO50887,375,16596,7,1,1
6/12/2016,3/27/2003,SO50885,354,27572,4,1,1
6/12/2016,4/6/2003,SO50884,362,27543,4,1,1
6/12/2016,3/6/2003,SO50888,381,19916,10,1,1
6/12/2016,3/1/2003,SO50891,338,15976,1,1,1
6/12/2016,3/8/2003,SO50892,360,15753,9,1,1
6/13/2016,2/28/2003,SO50904,379,24590,9,1,1
6/13/2016,3/7/2003,SO50897,352,11432,7,1,1
6/13/2016,5/13/2003,SO50895,360,27555,4,1,1
6/13/2016,5/28/2003,SO50902,368,24506,9,1,1
6/13/2016,5/2/2003,SO50903,370,24586,9,1,1
6/13/2016,5/1/2003,SO50896,354,27569,4,1,1
6/13/2016,4/27/2003,SO50900,385,25235,9,1,1
6/13/2016,4/30/2003,SO50898,371,13948,4,1,1
6/13/2016,4/2/2003,SO50901,352,15833,9,1,1
6/14/2016,4/5/2003,SO50908,358,13254,10,1,1
6/14/2016,3/31/2003,SO50905,352,27576,1,1,1
6/14/2016,3/18/2003,SO50915,332,27492,9,1,1
6/14/2016,2/16/2003,SO50913,368,24481,9,1,1
6/14/2016,2/17/2003,SO50906,379,17947,8,1,1
6/14/2016,5/16/2003,SO50907,385,17894,7,1,1
6/14/2016,5/7/2003,SO50914,342,27484,9,1,1
6/14/2016,3/31/2003,SO50911,356,12867,8,1,1
6/14/2016,2/26/2003,SO50912,381,25231,9,1,1
6/14/2016,2/23/2003,SO50909,356,13554,10,1,1
6/14/2016,5/16/2003,SO50910,342,21035,8,1,1
6/15/2016,4/28/2003,SO50916,354,27531,1,1,1
6/15/2016,5/29/2003,SO50919,379,18027,8,1,1
6/15/2016,5/3/2003,SO50922,340,21037,8,1,1
6/15/2016,3/10/2003,SO50925,356,15790,9,1,1
6/15/2016,3/31/2003,SO50927,370,24504,9,1,1
6/15/2016,5/8/2003,SO50921,334,21517,10,1,1
6/15/2016,3/14/2003,SO50918,368,16547,7,1,1
6/15/2016,2/22/2003,SO50928,371,24592,9,1,1
6/15/2016,5/10/2003,SO50920,356,11571,7,1,1
